window_tag,cumulative_return_pct,annualized_return_pct,max_drawdown_pct,sharpe,win_rate_pct,profit_factor
win000_tr20100101-20141231_te20150101-20150331_va20150401-20150630,50.18497981365416,474.08270382851435,13.089591483780671,7.289779920637241,54.385964912280706,1.7013804007533042
win001_tr20100701-20150630_te20150701-20150930_va20151001-20151231,-72.36400875465166,-99.458847631686,82.8792003422914,-0.6954359652404845,46.03174603174603,0.7169537291338771
win002_tr20110101-20151231_te20160101-20160331_va20160401-20160630,-44.177417615282614,-91.3495597128628,51.49752461894551,-1.0402758719975,49.152542372881356,0.5919351495746381
win003_tr20110701-20160630_te20160701-20160930_va20161001-20161231,-7.381148181976134,-27.258281090642487,33.02070748460098,-0.4721254943270097,49.2063492063492,0.9044678855008577
win004_tr20120101-20161231_te20170101-20170331_va20170401-20170630,62.34745241401733,664.7300754024236,13.037901473287002,11.233493924348506,64.40677966101694,2.261843920743558
win005_tr20120701-20170630_te20170701-20170930_va20171001-20171231,-37.78185498739119,-86.0479282357171,41.37043707536107,-1.5187583978041366,46.15384615384615,0.5218760830924801
win006_tr20130101-20171231_te20180101-20180331_va20180401-20180630,51.98277220729744,479.7261375285962,19.501371825801613,6.40446883636283,52.54237288135594,1.6807268418284986
win007_tr20130701-20180630_te20180701-20180930_va20181001-20181231,-45.73401876711037,-92.09068351821274,52.13805495515436,-1.416411168746545,39.0625,0.5719881894466927
win008_tr20140101-20181231_te20190101-20190331_va20190401-20190630,1.8209556503120812,7.965545918361583,30.718939691882575,0.04915368699744457,43.103448275862064,1.0133156642435852
win009_tr20140701-20190630_te20190701-20190930_va20191001-20191231,-25.55745066520858,-69.81384100652193,37.93487776475508,-1.2812873422785427,40.625,0.6849806793515487
win010_tr20150101-20191231_te20200101-20200331_va20200401-20200630,-28.214115601288164,-74.34370219979016,53.41479669818918,-0.7802041115965548,50.0,0.8309339966879554
win011_tr20150701-20200630_te20200701-20200930_va20201001-20201231,-9.702252520170958,-33.91206928084923,32.03101471445527,-0.5492535948405862,44.61538461538462,0.9083715208306296
win012_tr20160101-20201231_te20210101-20210331_va20210401-20210630,-15.345249356365775,-50.71344209051662,51.70795427213317,-0.5522505082605018,44.827586206896555,0.8639429806266363
win013_tr20160701-20210630_te20210701-20210930_va20211001-20211231,-33.33158817872579,-80.70658478461736,53.69048813976022,-0.7819488282244345,39.682539682539684,0.7677322756874825
win014_tr20170101-20211231_te20220101-20220331_va20220401-20220630,-6.72085490806828,-25.582992270295414,39.12279802610589,-0.4450263218383672,46.55172413793103,0.9220450604802258
win015_tr20170701-20220630_te20220701-20220930_va20221001-20221231,-34.07155412801688,-82.25608373808444,31.547144967641433,-1.1633092660791395,43.75,0.6909154018247187
win016_tr20180101-20221231_te20230101-20230331_va20230401-20230630,-23.176242635123618,-66.94183772729076,34.18221082792503,-1.0547907854751584,37.28813559322034,0.7605615826254862
win017_tr20180701-20230630_te20230701-20230930_va20231001-20231231,24.970235830287052,154.92989521850248,25.776791634265706,1.8338686556581905,51.5625,1.2147728029149505
win018_tr20190101-20231231_te20240101-20240331_va20240401-20240630,21.975130897961137,130.24525369380262,38.23960124575415,1.1095931594486959,48.275862068965516,1.1562458863641158
win019_tr20190701-20240630_te20240701-20240930_va20241001-20241231,251.0979837660525,16250.460725673101,19.092236639685215,157.30428133483704,60.317460317460316,2.75465527874889
win020_tr20200101-20241231_te20250101-20250331_va20250401-20250630,43.45845099907315,347.2007449628058,22.320390793338863,3.231024306713719,42.10526315789473,1.351563387931171
win021_tr20200701-20250630_te20250701-20250930_va20251001-20251231,-10.060866792620404,-34.9707919696901,22.888691794880557,-0.4934108538722311,43.07692307692308,0.8966562084684765
