window_tag,cumulative_return_pct,annualized_return_pct,max_drawdown_pct,sharpe,win_rate_pct,profit_factor
win000_tr20100101-20141231_te20150101-20150331_va20150401-20150630,29.428140940295183,202.9660539591957,25.141908749447296,3.1512605421077837,49.122807017543856,1.4375782602703058
win001_tr20100701-20150630_te20150701-20150930_va20151001-20151231,-70.15557975505769,-99.26070187649486,64.47097839558342,-0.7130360277651498,47.61904761904761,0.5877231751680683
win002_tr20110101-20151231_te20160101-20160331_va20160401-20160630,-49.88439015517802,-94.49947718967056,55.23806244481555,-1.1285385825211445,45.76271186440678,0.5523889477786286
win003_tr20110701-20160630_te20160701-20160930_va20161001-20161231,28.706484088540122,185.03884127761427,26.250362894633216,2.6561002435204673,57.14285714285714,1.300361880830038
win004_tr20120101-20161231_te20170101-20170331_va20170401-20170630,-11.545590245402627,-40.25332843623486,26.182214805623115,-0.6254982124660305,52.54237288135594,0.8635702282905519
win005_tr20120701-20170630_te20170701-20170930_va20171001-20171231,0.02206101791879628,0.09159758533687778,17.786338123334986,-0.04880932576826333,47.69230769230769,1.0002770221093527
win006_tr20130101-20171231_te20180101-20180331_va20180401-20180630,-31.66132645860965,-79.77518554261755,45.14645812771336,-0.9127171381485565,44.06779661016949,0.6805341541172311
win007_tr20130701-20180630_te20180701-20180930_va20181001-20181231,-32.66186184954458,-80.62748508554432,37.222445483780305,-1.3433065139344682,42.1875,0.6743281933882082
win008_tr20140101-20181231_te20190101-20190331_va20190401-20190630,-49.31080852103334,-94.41853634166655,57.36855417746857,-0.9252441006853565,46.55172413793103,0.6068071458921944
win009_tr20140701-20190630_te20190701-20190930_va20191001-20191231,-14.305362193378759,-46.55543421346127,29.361712658617062,-1.021053776126152,42.1875,0.8194495060996291
win010_tr20150101-20191231_te20200101-20200331_va20200401-20200630,-47.55827268983001,-92.92749510692431,55.979956674856126,-0.8013617106830718,36.206896551724135,0.7135904991736604
win011_tr20150701-20200630_te20200701-20200930_va20201001-20201231,-22.152969681338107,-63.80704974815834,39.969935952212396,-1.1106508617125679,47.69230769230769,0.7515894998872217
win012_tr20160101-20201231_te20210101-20210331_va20210401-20210630,-61.697403195783494,-98.30202427906607,66.42457153058446,-1.1617733069416074,41.37931034482759,0.4528139498651057
win013_tr20160701-20210630_te20210701-20210930_va20211001-20211231,-10.83030773272633,-37.19921408525697,46.89773881299871,-0.4667794221822299,46.03174603174603,0.9400374900217324
win014_tr20170101-20211231_te20220101-20220331_va20220401-20220630,-17.65371464950156,-56.17395547407429,42.73091201257748,-0.7711808279300331,50.0,0.8399826951454539
win015_tr20170701-20220630_te20220701-20220930_va20221001-20221231,10.755954320388497,52.80888440605773,28.982440827658934,0.5706188012893941,46.875,1.0712711018265577
win016_tr20180101-20221231_te20230101-20230331_va20230401-20230630,-27.86004338828432,-74.61464700675164,36.052483783443286,-1.3069385461388767,40.67796610169492,0.6836897182517151
win017_tr20180701-20230630_te20230701-20230930_va20231001-20231231,-39.61634891814466,-87.9707354810252,48.80059165291888,-1.6565835855796622,31.25,0.5774664670536739
win018_tr20190101-20231231_te20240101-20240331_va20240401-20240630,-41.0735930811581,-89.14329964886416,52.21092312759003,-0.918894880333536,43.103448275862064,0.6255256175928867
win019_tr20190701-20240630_te20240701-20240930_va20241001-20241231,77.32642458487857,922.364156822002,20.18423863847558,10.544848752009386,53.96825396825397,1.643849080150312
win020_tr20200101-20241231_te20250101-20250331_va20250401-20250630,15.769412015112419,83.63291029693072,21.41073672636365,0.986190066968674,40.35087719298245,1.1596571925309584
win021_tr20200701-20250630_te20250701-20250930_va20251001-20251231,20.854688503725686,115.70127772247835,21.503840348953652,1.8686443892412121,50.76923076923077,1.2085297981544898
