window_tag,train_start,train_end,test_start,test_end,val_start,val_end,test_final_capital,test_cumulative_return_pct,test_annualized_return_pct,test_max_drawdown_pct,test_sharpe,test_win_rate_pct,test_profit_factor,test_total_trades,test_trade_days,val_final_capital,val_cumulative_return_pct,val_annualized_return_pct,val_max_drawdown_pct,val_sharpe,val_win_rate_pct,val_profit_factor,val_total_trades,val_trade_days
win002_tr20110101-20151231_te20160101-20160331_va20160401-20160630,2011-01-01,2015-12-31,2016-01-01,2016-03-31,2016-04-01,2016-06-30,627918.7394994312,-37.208126050056876,-85.82435240263658,57.20774865190794,-0.8919807260854569,42.3728813559322,0.6857906700914094,118,59,1205500.6541857375,20.550065418573748,121.16974248173338,30.9316497141059,1.2746652314667712,53.333333333333336,1.1589864320543455,120,60
win009_tr20140701-20190630_te20190701-20190930_va20191001-20191231,2014-07-01,2019-06-30,2019-07-01,2019-09-30,2019-10-01,2019-12-31,540413.7100438,-45.95862899562,-91.77161751781708,51.81416608242216,-0.8351996766198692,37.5,0.7039296247781498,128,64,737723.3763424216,-26.227662365757837,-73.35763179275587,49.19724972539928,-0.7841637549642592,42.62295081967213,0.7851113113730199,122,61
win016_tr20180101-20221231_te20230101-20230331_va20230401-20230630,2018-01-01,2022-12-31,2023-01-01,2023-03-31,2023-04-01,2023-06-30,662319.8217457983,-33.768017825420166,-82.26655692318229,46.20195668313911,-0.8999191667928491,47.45762711864407,0.749211642056004,118,59,1113336.0603199508,11.33360603199508,56.144084961335054,31.00038835749148,0.5090866560760312,54.23728813559322,1.0706991183898829,118,59
win001_tr20100701-20150630_te20150701-20150930_va20151001-20151231,2010-07-01,2015-06-30,2015-07-01,2015-09-30,2015-10-01,2015-12-31,330899.69555176864,-66.91003044482314,-98.87599625447513,73.72932560317388,-0.7586252896154699,46.03174603174603,0.6600058929273177,126,63,1653547.2901030297,65.35472901030298,790.6811616436443,17.09375733808443,7.803911125693281,50.81967213114754,1.3331539292353827,122,61
win008_tr20140101-20181231_te20190101-20190331_va20190401-20190630,2014-01-01,2018-12-31,2019-01-01,2019-03-31,2019-04-01,2019-06-30,845719.8959540153,-15.428010404598469,-50.917759579888255,49.84485321108494,-0.5651917986732894,50.0,0.9062671221236106,116,58,729002.1036444728,-27.099789635552725,-73.4724246382378,36.68706193750747,-0.926069572675272,42.3728813559322,0.7833200349903563,118,59
win015_tr20170701-20220630_te20220701-20220930_va20221001-20221231,2017-07-01,2022-06-30,2022-07-01,2022-09-30,2022-10-01,2022-12-31,922835.866998188,-7.716413300181204,-28.344964391812844,37.86365776310564,-0.3636773649457825,46.875,0.9450292966640687,128,64,589773.3945732134,-41.02266054267866,-90.75386965565232,50.04523269946192,-0.9762867507312851,35.0,0.6750530205460008,120,60
win004_tr20120101-20161231_te20170101-20170331_va20170401-20170630,2012-01-01,2016-12-31,2017-01-01,2017-03-31,2017-04-01,2017-06-30,750112.7606518841,-24.988723934811585,-70.09479222672516,39.05806495785698,-1.0440158402162,49.152542372881356,0.7364356047898949,118,59,678072.7807361507,-32.192721926384934,-80.79497846037482,50.76049322984021,-0.9561493768848319,48.333333333333336,0.7518785184781138,120,60
win011_tr20150701-20200630_te20200701-20200930_va20201001-20201231,2015-07-01,2020-06-30,2020-07-01,2020-09-30,2020-10-01,2020-12-31,420710.1201991822,-57.92898798008178,-97.02150065402341,67.34043463228889,-1.031668400747994,32.30769230769231,0.5284968513853567,130,65,505128.64176266204,-49.487135823733794,-95.0478920583464,59.86460071816985,-0.9400432106036111,36.666666666666664,0.6453831150868325,120,60
win018_tr20190101-20231231_te20240101-20240331_va20240401-20240630,2019-01-01,2023-12-31,2024-01-01,2024-03-31,2024-04-01,2024-06-30,900955.1808508533,-9.904481914914667,-35.45962517062734,50.33814853083316,-0.36047980836269533,55.172413793103445,0.914156139524013,116,58,316166.75887173135,-68.38332411282686,-99.20473790395357,68.31744256659402,-1.1501342205213305,34.48275862068966,0.4549190472976529,116,58
win006_tr20130101-20171231_te20180101-20180331_va20180401-20180630,2013-01-01,2017-12-31,2018-01-01,2018-03-31,2018-04-01,2018-06-30,751601.5830830033,-24.83984169169967,-69.84480811989732,46.143205067831374,-0.8228081067038322,45.76271186440678,0.7130604597104511,118,59,423448.43038741907,-57.65515696125809,-97.17505404557329,57.17870375316725,-1.1999103596933007,35.0,0.47942374414631117,120,60
